global_id,timestamp,run_tag,fee_rate,invest_percent,atr_mult_sl,atr_period,bb_period,bb_position_pct,bb_std_mult,confirmation_candles,ma_long,ma_short,macd_fast,macd_hist_min,macd_signal_period,macd_slow,max_position_candles,min_candles_between,momentum_period,momentum_threshold,rsi_oversold,rsi_period,sl_percent,tp_percent,use_atr_sl,use_bb,use_ma_cross,use_macd,use_momentum,use_rsi,use_volume,vol_ma_period,vol_multiplier,total_ops,ganadoras,perdedoras,winrate,ganancia_media_por_op,ganancia_media_ganadoras,perdida_media_perdedoras,mejor_operacion,peor_operacion,pnl_neto,pnl_por_operacion,roi_mensual,pnl_mensual,max_drawdown,score,tiempo_medio_h,ops_por_mes
1485,2026-07-07T23:46:30.388133+00:00,20260707_234630,0.08,100.0,2.29,12,13,1.34,1.52,1,34,12,15,44,10,28,20,5,19,2.35,44,19,1.22,2.64,True,True,True,False,True,False,True,30,2.31,3106,1631,1475,52.51,0.14,2.03,-1.96,12.65,-21.32,-838.69,-0.27,-0.85,-8.47,67.82,-2.72,14.81,31.35
1486,2026-07-07T23:46:30.388145+00:00,20260707_234630,0.08,100.0,2.03,16,28,3.32,2.92,2,32,6,17,45,9,33,15,2,13,0.57,28,8,4.87,3.25,True,True,False,False,True,True,False,30,2.97,4206,2150,2056,51.12,0.09,1.78,-1.68,12.88,-20.88,-983.9,-0.23,-0.99,-9.93,75.84,-4.17,12.23,42.46
1487,2026-07-07T23:46:30.388155+00:00,20260707_234630,0.08,100.0,1.71,19,12,1.43,2.03,3,38,17,14,64,10,25,13,5,18,2.45,28,10,4.73,4.24,True,False,True,False,True,True,False,11,2.42,1236,640,596,51.78,0.16,2.06,-1.89,14.08,-19.81,-398.9,-0.32,-0.4,-4.03,51.09,-0.15,10.81,12.48
1488,2026-07-07T23:46:30.388165+00:00,20260707_234630,0.08,100.0,2.06,17,26,3.2,2.13,3,26,19,19,64,7,30,23,5,6,2.85,45,8,2.8,1.15,True,False,True,True,False,False,False,14,1.44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,2026-07-07T23:46:30.388176+00:00,20260707_234630,0.08,100.0,2.85,18,14,2.7,2.25,0,31,12,14,80,11,21,13,0,8,2.88,23,11,3.87,1.8,True,True,False,False,False,True,False,18,2.58,4826,2622,2204,54.33,0.08,1.55,-1.68,12.65,-21.5,-995.06,-0.21,-1.0,-10.04,68.2,-2.54,10.47,48.71
1490,2026-07-07T23:46:30.388187+00:00,20260707_234630,0.08,100.0,1.71,11,22,0.72,1.63,0,49,13,15,68,12,37,10,2,9,0.57,45,10,4.24,2.9,False,False,True,False,True,True,True,27,2.84,2560,1372,1188,53.59,-0.01,1.82,-2.12,12.86,-21.5,-995.0,-0.39,-1.0,-10.04,92.46,-6.35,8.79,25.84
1491,2026-07-07T23:46:30.388199+00:00,20260707_234630,0.08,100.0,1.34,10,15,2.63,1.7,2,38,18,18,67,8,35,7,0,18,1.73,32,7,3.57,4.57,False,False,False,True,False,True,True,30,1.26,3581,1899,1682,53.03,0.04,1.37,-1.47,17.38,-16.43,-994.04,-0.28,-1.0,-10.03,75.99,-3.93,6.73,36.15
1492,2026-07-07T23:46:30.388210+00:00,20260707_234630,0.08,100.0,2.17,17,19,3.07,2.03,0,48,6,13,28,12,33,16,2,13,0.92,45,10,1.34,2.9,False,True,False,True,True,True,False,21,1.58,3269,1481,1788,45.3,0.03,2.29,-1.84,13.51,-18.21,-995.05,-0.3,-1.0,-10.04,90.49,-7.27,9.79,33.0
1493,2026-07-07T23:46:30.388221+00:00,20260707_234630,0.08,100.0,1.92,15,20,2.72,2.84,3,39,16,12,40,10,40,20,5,11,0.9,35,21,4.59,0.63,True,True,True,False,False,False,True,20,2.84,2982,1872,1110,62.78,0.03,1.03,-1.66,9.37,-19.74,-985.38,-0.33,-0.99,-9.95,62.46,-0.45,8.78,30.1
1494,2026-07-07T23:46:30.388233+00:00,20260707_234630,0.08,100.0,2.91,15,20,0.85,2.74,1,37,17,12,45,10,25,15,3,14,0.56,41,14,0.58,3.48,True,True,True,True,False,True,True,29,2.68,2350,1224,1126,52.09,-0.02,1.63,-1.83,12.65,-20.88,-993.85,-0.42,-1.0,-10.03,84.53,-5.39,13.09,23.72
1495,2026-07-07T23:46:30.388243+00:00,20260707_234630,0.08,100.0,1.6,15,16,4.76,2.96,1,24,13,20,21,7,38,15,3,12,1.93,44,11,4.18,3.67,False,False,True,False,True,False,False,10,2.46,1222,677,545,55.4,0.25,2.25,-2.24,10.18,-11.19,776.67,0.64,0.78,7.84,50.01,1.31,13.16,12.34
1496,2026-07-07T23:46:30.388253+00:00,20260707_234630,0.08,100.0,2.9,10,26,4.58,2.82,2,27,14,10,46,7,26,6,2,10,0.86,22,17,4.42,2.62,False,False,False,True,False,False,False,12,1.42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,2026-07-07T23:46:30.388264+00:00,20260707_234630,0.08,100.0,2.62,13,10,1.5,2.47,1,28,18,13,70,10,24,7,4,18,2.96,26,9,3.87,3.35,False,True,False,True,True,False,True,26,1.16,4802,2523,2279,52.54,0.07,1.25,-1.23,13.83,-18.63,-995.05,-0.21,-1.0,-10.04,66.58,-2.57,6.72,48.47
1498,2026-07-07T23:46:30.388273+00:00,20260707_234630,0.08,100.0,2.83,14,20,2.83,2.38,1,31,17,8,66,9,34,23,2,18,2.51,23,20,1.46,4.09,False,False,False,True,False,False,False,20,2.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,2026-07-07T23:46:30.388285+00:00,20260707_234630,0.08,100.0,1.02,19,12,0.16,2.64,1,46,16,20,26,10,21,9,5,18,1.03,45,14,1.89,3.61,False,False,False,False,False,False,True,15,1.6,1774,889,885,50.11,-0.01,1.48,-1.5,13.51,-10.12,-965.51,-0.54,-0.97,-9.75,63.16,-2.51,7.83,17.91
1500,2026-07-07T23:46:30.388295+00:00,20260707_234630,0.08,100.0,1.36,15,24,0.96,2.57,1,49,18,10,41,11,25,17,0,9,0.52,40,19,0.7,3.16,True,False,True,True,True,True,True,30,2.12,3321,1573,1748,47.37,0.04,2.3,-1.99,17.38,-20.37,-995.04,-0.3,-1.0,-10.04,81.44,-5.6,11.47,33.52
1501,2026-07-07T23:46:30.388307+00:00,20260707_234630,0.08,100.0,1.54,14,25,3.61,2.08,2,28,8,8,70,7,24,22,0,8,2.9,21,14,1.16,4.63,False,True,False,False,True,False,True,21,2.28,2624,1042,1582,39.71,-0.0,2.86,-1.88,13.5,-18.47,-995.05,-0.38,-1.0,-10.04,94.4,-8.72,12.54,26.49
1502,2026-07-07T23:46:30.388320+00:00,20260707_234630,0.08,100.0,2.33,14,22,3.72,2.33,0,25,16,17,30,8,23,12,2,20,1.38,30,15,2.25,4.73,True,False,False,True,True,False,True,16,1.32,4223,2148,2075,50.86,0.07,1.76,-1.68,12.31,-21.32,-994.64,-0.24,-1.0,-10.04,75.56,-4.18,10.64,42.63
1503,2026-07-07T23:46:30.388330+00:00,20260707_234630,0.08,100.0,2.9,17,30,4.68,2.36,1,45,11,20,26,11,38,6,3,17,0.96,40,8,4.06,0.92,True,False,False,False,True,False,False,14,2.64,2908,1572,1336,54.06,0.13,1.18,-1.11,11.57,-13.43,-746.53,-0.26,-0.75,-7.54,37.99,2.03,4.87,29.35
1504,2026-07-07T23:46:30.388340+00:00,20260707_234630,0.08,100.0,1.03,19,26,2.11,2.31,0,27,7,12,57,10,26,16,3,9,1.41,37,16,3.27,4.83,True,True,True,True,True,False,False,13,1.6,3135,1363,1772,43.48,0.03,2.31,-1.73,13.83,-20.2,-995.04,-0.32,-1.0,-10.04,89.27,-7.36,10.94,31.65
1505,2026-07-07T23:46:30.388352+00:00,20260707_234630,0.08,100.0,1.33,20,12,4.78,2.8,2,35,17,8,74,10,33,21,2,17,2.88,31,9,4.18,2.68,True,True,True,True,True,False,True,26,1.68,4149,1968,2181,47.43,0.11,2.2,-1.77,12.5,-21.24,-961.65,-0.23,-0.97,-9.71,78.83,-5.17,12.84,41.88
1506,2026-07-07T23:46:30.388364+00:00,20260707_234630,0.08,100.0,2.9,14,15,4.21,2.56,2,50,13,11,73,8,21,8,0,17,2.93,27,7,2.39,2.34,True,False,False,True,False,True,True,12,1.57,2517,1349,1168,53.6,0.05,1.41,-1.52,17.38,-18.63,-964.11,-0.38,-0.97,-9.73,62.02,-1.77,7.16,25.41
1507,2026-07-07T23:46:30.388392+00:00,20260707_234630,0.08,100.0,2.27,20,20,4.25,2.29,1,32,8,17,26,9,27,6,0,13,1.84,42,14,1.54,0.8,True,False,False,False,True,False,True,26,2.2,2848,1594,1254,55.97,0.1,1.23,-1.33,9.46,-13.6,-881.22,-0.31,-0.89,-8.9,57.69,-0.71,4.48,28.75
1508,2026-07-07T23:46:30.388407+00:00,20260707_234630,0.08,100.0,2.69,19,29,3.67,2.07,3,46,15,19,57,7,40,21,3,17,1.06,40,9,1.24,4.5,True,True,True,True,True,False,True,10,1.1,3002,1523,1479,50.73,0.13,2.27,-2.08,17.38,-18.47,-900.75,-0.3,-0.91,-9.09,77.05,-4.4,17.55,30.3
1509,2026-07-07T23:46:30.388418+00:00,20260707_234630,0.08,100.0,1.9,11,25,3.55,2.44,0,45,17,16,72,11,37,14,0,6,0.65,45,14,1.2,1.38,True,True,True,False,False,True,True,18,2.92,4239,2353,1886,55.51,0.06,1.63,-1.89,13.83,-20.88,-995.04,-0.23,-1.0,-10.04,67.02,-2.2,9.13,42.79
1510,2026-07-07T23:46:30.388434+00:00,20260707_234630,0.08,100.0,1.51,11,25,4.56,1.62,2,49,7,12,26,12,30,12,4,14,2.77,36,8,3.99,0.9,False,True,False,True,True,False,True,28,2.58,4073,2452,1621,60.2,0.05,1.29,-1.82,10.69,-21.11,-995.01,-0.24,-1.0,-10.04,78.92,-3.28,8.19,41.11
1511,2026-07-07T23:46:30.388445+00:00,20260707_234630,0.08,100.0,2.07,13,26,3.22,1.88,0,31,12,11,68,10,35,18,2,11,2.43,41,7,2.98,1.0,False,False,False,True,False,False,False,25,1.91,1153,687,466,59.58,-0.09,1.38,-2.25,6.57,-8.89,-956.19,-0.83,-0.97,-9.65,81.47,-3.92,10.59,11.64
1512,2026-07-07T23:46:30.388454+00:00,20260707_234630,0.08,100.0,1.89,11,26,1.43,2.06,1,34,8,20,80,7,21,18,2,18,1.08,37,13,0.86,0.68,True,True,True,True,True,True,False,15,1.09,5250,3371,1879,64.21,0.08,1.17,-1.87,11.23,-20.5,-993.1,-0.19,-1.0,-10.02,54.51,1.0,8.31,52.99
1513,2026-07-07T23:46:30.388466+00:00,20260707_234630,0.08,100.0,2.33,20,13,0.12,1.75,3,47,20,15,59,10,25,9,5,9,1.2,28,8,3.84,2.2,False,True,False,False,True,False,False,15,2.29,2385,1290,1095,54.09,0.06,1.44,-1.57,11.23,-9.54,-944.44,-0.4,-0.95,-9.53,67.93,-2.58,8.05,24.07
1514,2026-07-07T23:46:30.388477+00:00,20260707_234630,0.08,100.0,2.98,11,24,4.29,1.84,0,23,8,18,37,9,30,22,5,8,1.12,35,7,2.16,2.0,False,False,True,True,False,True,True,27,1.76,2828,1504,1324,53.18,0.07,2.0,-2.13,12.32,-18.63,-968.47,-0.34,-0.98,-9.78,65.4,-2.33,13.49,28.55
1515,2026-07-07T23:46:30.388489+00:00,20260707_234630,0.08,100.0,2.57,13,16,3.32,2.13,1,30,14,8,27,9,26,6,4,5,1.73,31,10,2.54,4.8,False,False,True,False,True,False,True,16,2.81,1384,668,716,48.27,0.02,1.6,-1.46,12.5,-9.75,-902.68,-0.65,-0.91,-9.11,59.46,-2.24,5.64,13.97
1516,2026-07-07T23:46:30.388500+00:00,20260707_234630,0.08,100.0,1.39,18,19,0.64,2.7,1,34,12,15,61,9,26,7,4,16,2.92,20,19,0.95,3.26,False,False,True,True,False,False,True,15,1.94,1200,570,630,47.5,0.03,1.43,-1.25,12.65,-9.31,-835.84,-0.7,-0.84,-8.44,47.05,-0.48,5.48,12.11
1517,2026-07-07T23:46:30.388510+00:00,20260707_234630,0.08,100.0,2.83,19,15,0.27,1.96,0,21,15,15,44,7,38,20,0,13,1.85,24,10,2.17,2.23,True,True,True,False,True,False,True,14,2.75,3888,2111,1777,54.3,0.15,2.06,-2.11,12.31,-20.88,-831.83,-0.21,-0.84,-8.4,76.24,-3.69,14.64,39.25
1518,2026-07-07T23:46:30.388524+00:00,20260707_234630,0.08,100.0,1.07,15,19,1.72,2.86,3,36,20,13,60,12,38,17,5,16,1.1,20,20,2.66,0.7,True,False,False,False,True,False,False,26,1.31,1831,1091,740,59.58,0.14,1.31,-1.58,11.33,-7.18,-452.72,-0.25,-0.46,-4.57,25.07,4.92,6.2,18.48
1519,2026-07-07T23:46:30.388534+00:00,20260707_234630,0.08,100.0,1.92,11,18,0.95,1.59,1,27,7,12,45,12,39,13,2,10,2.43,22,9,4.76,1.62,False,True,True,True,False,True,True,14,1.11,3992,2222,1770,55.66,0.09,1.54,-1.74,12.5,-22.02,-981.97,-0.25,-0.99,-9.91,69.13,-2.49,10.58,40.3
1520,2026-07-07T23:46:30.388544+00:00,20260707_234630,0.08,100.0,2.29,18,21,2.26,2.62,3,43,8,14,32,8,39,19,0,18,1.94,36,8,1.87,0.61,True,True,False,False,False,False,True,20,2.45,3076,1962,1114,63.78,0.0,1.02,-1.78,9.37,-10.84,-995.11,-0.32,-1.0,-10.04,74.6,-2.12,9.11,31.05
1521,2026-07-07T23:46:30.388557+00:00,20260707_234630,0.08,100.0,2.94,17,30,1.05,1.86,1,25,19,14,41,8,39,15,2,10,0.54,27,17,4.5,3.52,True,True,True,False,True,False,False,22,1.61,3786,1988,1798,52.51,0.07,1.81,-1.85,12.88,-21.24,-989.66,-0.26,-1.0,-9.99,80.94,-4.74,13.17,38.22
1522,2026-07-07T23:46:30.388567+00:00,20260707_234630,0.08,100.0,2.92,20,26,0.29,2.52,2,48,18,20,42,9,29,24,1,8,2.55,43,13,0.63,2.11,False,True,False,True,True,True,False,15,2.19,2392,853,1539,35.66,-0.04,2.54,-1.46,14.08,-18.21,-995.0,-0.42,-1.0,-10.04,85.92,-8.07,7.13,24.15
1523,2026-07-07T23:46:30.388579+00:00,20260707_234630,0.08,100.0,1.94,10,13,0.2,2.2,3,41,20,16,48,10,35,24,4,15,2.64,37,14,1.02,1.34,True,False,True,False,True,False,False,20,1.16,840,523,317,62.26,0.23,1.97,-2.64,9.72,-11.31,309.38,0.37,0.31,3.12,48.62,2.28,11.18,8.48
1524,2026-07-07T23:46:30.388589+00:00,20260707_234630,0.08,100.0,2.94,19,29,0.86,2.41,0,38,19,17,63,9,37,17,4,19,2.87,21,18,4.07,2.52,True,True,False,False,False,False,False,30,2.01,1798,946,852,52.61,-0.02,1.6,-1.81,13.48,-21.5,-975.02,-0.54,-0.98,-9.84,81.73,-4.92,13.98,18.15
1525,2026-07-07T23:46:30.388599+00:00,20260707_234630,0.08,100.0,2.66,15,20,1.35,1.67,0,40,5,20,26,11,35,6,1,13,0.71,33,21,2.23,1.34,True,True,True,True,False,True,False,30,1.87,4383,2432,1951,55.49,0.06,1.17,-1.33,17.38,-21.5,-995.02,-0.23,-1.0,-10.04,68.8,-2.47,5.21,44.24
1526,2026-07-07T23:46:30.388611+00:00,20260707_234630,0.08,100.0,1.27,17,11,3.94,1.62,0,28,6,20,69,7,39,20,5,10,1.6,24,19,2.28,0.96,True,True,False,True,False,True,True,10,2.09,4802,2681,2121,55.83,0.08,1.44,-1.64,13.51,-11.1,-989.95,-0.21,-1.0,-9.99,63.37,-1.59,8.48,48.47
1527,2026-07-07T23:46:30.388623+00:00,20260707_234630,0.08,100.0,2.77,19,30,0.3,1.86,3,25,5,15,51,10,35,8,2,20,2.23,28,19,1.07,3.3,True,True,False,True,True,False,False,13,1.76,2619,1381,1238,52.73,0.01,1.36,-1.5,14.08,-21.72,-989.65,-0.38,-1.0,-9.99,89.36,-6.01,7.49,26.44
1528,2026-07-07T23:46:30.388633+00:00,20260707_234630,0.08,100.0,2.22,18,24,4.0,2.42,1,44,11,16,28,9,22,19,4,8,2.93,23,19,2.04,1.11,True,True,False,True,False,False,False,25,1.1,3444,1964,1480,57.03,0.03,1.45,-1.85,12.86,-18.63,-994.64,-0.29,-1.0,-10.04,68.58,-2.22,11.21,34.76
1529,2026-07-07T23:46:30.388645+00:00,20260707_234630,0.08,100.0,2.73,16,16,4.75,2.39,1,41,18,14,69,7,23,16,4,18,0.88,36,14,1.56,2.31,False,True,True,True,False,False,True,21,1.63,3873,1901,1972,49.08,0.06,1.81,-1.63,12.38,-10.0,-992.26,-0.26,-1.0,-10.02,69.03,-3.47,11.28,39.09
1530,2026-07-07T23:46:30.388655+00:00,20260707_234630,0.08,100.0,1.08,13,17,2.86,2.03,1,43,18,16,61,9,36,22,1,14,2.11,36,17,2.89,2.6,False,False,True,False,False,True,False,18,1.94,755,401,354,53.11,-0.13,2.28,-2.85,8.49,-18.63,-921.05,-1.22,-0.93,-9.3,82.84,-5.2,14.64,7.62
1531,2026-07-07T23:46:30.388671+00:00,20260707_234630,0.08,100.0,2.27,17,28,1.24,2.06,3,31,9,9,59,11,21,21,4,7,1.03,22,10,4.68,0.96,True,False,False,False,True,True,False,11,1.72,1600,1021,579,63.81,0.11,1.55,-2.42,8.45,-17.28,-692.66,-0.43,-0.7,-6.99,52.93,1.22,10.16,16.15
1532,2026-07-07T23:46:30.388682+00:00,20260707_234630,0.08,100.0,1.77,20,14,3.02,2.3,2,34,7,20,44,7,39,15,2,12,2.54,24,16,3.25,2.09,True,True,True,False,False,False,True,28,1.21,4452,2326,2126,52.25,0.11,1.73,-1.67,12.31,-21.24,-965.74,-0.22,-0.97,-9.75,71.12,-3.28,10.8,44.94
1533,2026-07-07T23:46:30.388692+00:00,20260707_234630,0.08,100.0,2.45,20,14,4.41,2.61,1,29,13,10,25,8,24,19,2,18,0.9,26,20,4.09,1.42,True,False,False,True,True,True,False,12,2.26,2352,1341,1011,57.02,0.15,1.83,-2.07,11.23,-20.88,-582.35,-0.25,-0.59,-5.88,52.2,0.41,11.94,23.74
1534,2026-07-07T23:46:30.388704+00:00,20260707_234630,0.08,100.0,1.72,10,27,3.59,2.29,3,33,17,17,32,8,29,14,2,9,1.23,40,7,4.87,3.49,True,False,True,False,True,True,True,11,2.17,2924,1510,1414,51.64,0.08,1.92,-1.88,12.31,-21.72,-960.35,-0.33,-0.97,-9.69,73.55,-3.77,11.09,29.52
1535,2026-07-07T23:46:30.388715+00:00,20260707_234630,0.08,100.0,1.55,15,23,2.54,2.53,0,38,14,19,57,12,24,14,2,16,1.4,36,11,0.8,3.01,False,True,False,False,False,True,False,24,2.03,3102,1309,1793,42.2,0.01,1.91,-1.38,13.83,-18.21,-995.03,-0.32,-1.0,-10.04,65.05,-3.92,8.66,31.31
1536,2026-07-07T23:46:30.388725+00:00,20260707_234630,0.08,100.0,2.07,13,27,2.8,1.68,1,32,18,11,34,12,26,14,1,7,2.34,38,7,3.98,1.39,False,False,True,True,True,False,False,16,2.01,1076,644,432,59.85,0.12,1.84,-2.44,9.03,-9.56,-536.05,-0.5,-0.54,-5.41,29.69,4.16,8.99,10.86
1537,2026-07-07T23:46:30.388742+00:00,20260707_234630,0.08,100.0,1.06,18,17,4.29,1.63,1,48,18,20,45,8,28,23,3,9,2.32,30,19,2.88,2.54,False,False,False,True,True,True,True,29,2.57,1407,721,686,51.24,0.05,2.58,-2.61,17.38,-11.12,-887.66,-0.63,-0.9,-8.96,69.85,-3.34,14.85,14.2
1538,2026-07-07T23:46:30.388752+00:00,20260707_234630,0.08,100.0,1.1,18,27,4.7,2.1,1,39,12,20,74,7,28,17,1,18,2.24,41,14,2.01,3.74,False,False,False,True,True,False,True,11,1.96,1765,867,898,49.12,0.1,2.33,-2.06,12.65,-11.26,-829.81,-0.47,-0.84,-8.38,55.09,-1.37,12.63,17.82
1539,2026-07-07T23:46:30.388768+00:00,20260707_234630,0.08,100.0,2.89,13,14,3.06,1.69,0,30,14,10,74,8,25,23,0,5,1.64,20,8,2.26,2.99,False,False,True,True,False,True,True,17,1.42,3482,1762,1720,50.6,0.12,2.41,-2.23,17.38,-18.47,-944.18,-0.27,-0.95,-9.53,87.84,-6.05,15.73,35.15
1540,2026-07-07T23:46:30.388778+00:00,20260707_234630,0.08,100.0,1.28,14,26,0.16,2.11,1,23,18,14,37,7,29,6,0,9,2.24,45,16,2.07,0.76,False,True,False,True,True,False,True,18,1.2,4434,2542,1892,57.33,0.06,1.14,-1.4,11.49,-18.21,-995.08,-0.22,-1.0,-10.04,72.04,-2.67,4.3,44.76
1541,2026-07-07T23:46:30.388788+00:00,20260707_234630,0.08,100.0,1.48,19,17,4.33,1.51,1,21,13,8,48,7,32,15,0,16,2.7,32,8,1.61,3.09,True,True,False,False,True,True,True,17,1.44,3509,1746,1763,49.76,0.05,2.17,-2.06,17.38,-20.37,-995.05,-0.28,-1.0,-10.04,79.52,-4.95,10.67,35.42
1542,2026-07-07T23:46:30.388797+00:00,20260707_234630,0.08,100.0,1.94,10,15,4.45,1.56,0,48,16,12,20,9,21,11,2,9,1.48,29,21,1.78,1.6,True,False,False,True,True,True,False,16,2.39,3738,2012,1726,53.83,0.09,1.64,-1.71,12.5,-19.81,-972.99,-0.26,-0.98,-9.82,64.86,-2.12,8.18,37.73
1543,2026-07-07T23:46:30.388807+00:00,20260707_234630,0.08,100.0,1.44,11,21,1.72,1.96,3,28,12,14,23,12,38,13,2,8,2.0,36,14,3.3,3.92,False,True,False,True,True,True,False,29,1.8,3667,1870,1797,51.0,0.05,1.73,-1.69,17.38,-11.31,-993.78,-0.27,-1.0,-10.03,80.6,-4.92,11.83,37.02
1544,2026-07-07T23:46:30.388820+00:00,20260707_234630,0.08,100.0,1.29,11,21,2.07,2.36,1,48,9,18,28,7,38,14,1,20,0.67,25,17,1.18,3.61,False,True,True,False,True,False,True,15,1.45,3580,1599,1981,44.66,0.04,2.06,-1.59,13.83,-18.21,-995.01,-0.28,-1.0,-10.04,70.74,-4.4,9.69,36.14
1545,2026-07-07T23:46:30.388830+00:00,20260707_234630,0.08,100.0,1.05,10,27,4.79,2.88,0,41,7,15,30,9,37,20,3,20,2.46,25,15,4.83,3.1,True,False,True,False,False,False,False,20,1.97,1182,459,723,38.83,0.11,2.23,-1.23,11.57,-10.99,-560.61,-0.47,-0.57,-5.66,39.74,-0.51,11.64,11.93
1546,2026-07-07T23:46:30.388840+00:00,20260707_234630,0.08,100.0,2.97,12,27,0.06,2.96,1,46,13,14,80,11,34,17,4,8,1.28,28,20,1.5,3.62,False,True,False,True,False,True,False,24,2.46,368,156,212,42.39,-0.28,2.02,-1.96,7.71,-9.36,-820.04,-2.23,-0.83,-8.28,74.14,-5.76,11.49,3.71
1547,2026-07-07T23:46:30.388852+00:00,20260707_234630,0.08,100.0,2.58,19,12,0.93,2.06,0,24,18,18,33,10,37,8,5,19,1.4,43,7,2.08,4.68,True,False,True,False,False,False,False,21,2.08,1708,916,792,53.63,0.23,1.34,-1.06,11.23,-13.33,1531.98,0.9,1.55,15.46,41.07,2.77,7.62,17.24
1548,2026-07-07T23:46:30.388864+00:00,20260707_234630,0.08,100.0,2.34,10,12,2.67,1.74,3,24,20,18,57,10,25,17,4,15,2.27,30,21,2.12,3.86,False,False,True,False,False,True,False,12,1.09,166,61,105,36.75,-0.51,2.49,-2.25,14.08,-9.14,-693.71,-4.18,-0.7,-7.0,70.05,-6.53,12.36,1.68
1549,2026-07-07T23:46:30.388876+00:00,20260707_234630,0.08,100.0,2.68,13,21,0.67,2.5,1,23,10,18,55,7,37,19,5,17,2.59,45,20,1.33,4.34,True,True,False,True,False,True,False,13,1.77,1921,967,954,50.34,-0.02,1.94,-2.01,12.65,-19.92,-986.56,-0.51,-1.0,-9.96,93.07,-6.96,15.9,19.39
1550,2026-07-07T23:46:30.388886+00:00,20260707_234630,0.08,100.0,1.34,10,20,3.27,2.15,1,37,16,11,62,8,25,10,3,5,0.82,23,21,2.84,0.78,False,False,True,False,True,True,False,26,2.07,2489,1467,1022,58.94,0.05,1.32,-1.77,12.5,-10.96,-963.03,-0.39,-0.97,-9.72,63.5,-1.19,6.33,25.12
1551,2026-07-07T23:46:30.388897+00:00,20260707_234630,0.08,100.0,2.25,12,22,0.38,1.98,0,43,16,12,61,8,21,6,2,9,2.99,36,12,3.63,3.74,True,False,False,True,True,True,True,25,1.93,3617,1910,1707,52.81,0.04,1.4,-1.48,13.48,-16.43,-995.04,-0.28,-1.0,-10.04,69.7,-3.02,5.61,36.51
1552,2026-07-07T23:46:30.388911+00:00,20260707_234630,0.08,100.0,1.42,10,29,2.56,1.99,0,49,20,13,21,8,33,9,0,9,2.38,28,11,2.75,1.77,True,False,True,False,False,True,True,25,2.1,3383,1768,1615,52.26,0.1,1.51,-1.45,12.86,-18.47,-945.15,-0.28,-0.95,-9.54,68.98,-2.97,6.65,34.15
1553,2026-07-07T23:46:30.388921+00:00,20260707_234630,0.08,100.0,2.53,17,17,2.96,2.97,2,44,17,14,34,12,38,16,1,13,1.26,22,9,1.01,3.93,True,False,True,False,True,False,False,28,2.63,1648,874,774,53.03,0.27,2.28,-2.0,11.13,-12.84,2263.99,1.37,2.29,22.85,42.71,2.87,13.75,16.64
1554,2026-07-07T23:46:30.388931+00:00,20260707_234630,0.08,100.0,1.74,11,20,2.51,2.37,0,22,7,11,57,10,30,13,2,11,1.76,20,16,1.39,2.21,False,True,True,False,True,False,True,19,2.93,3639,1762,1877,48.42,0.04,1.92,-1.72,12.25,-18.21,-995.01,-0.27,-1.0,-10.04,73.89,-4.3,8.41,36.73
1555,2026-07-07T23:46:30.388943+00:00,20260707_234630,0.08,100.0,2.75,12,11,4.88,2.74,0,39,7,9,22,10,25,12,3,16,1.65,40,8,3.08,0.68,False,True,False,False,True,False,True,11,1.1,4224,2691,1533,63.71,0.06,1.23,-2.01,17.38,-10.96,-995.05,-0.24,-1.0,-10.04,75.6,-2.26,6.75,42.64
1556,2026-07-07T23:46:30.388953+00:00,20260707_234630,0.08,100.0,2.37,14,15,4.57,2.72,0,33,20,12,52,7,34,9,3,20,1.93,21,13,1.71,4.15,True,True,False,True,True,False,True,17,2.42,3739,1917,1822,51.27,0.04,1.57,-1.56,12.65,-18.47,-995.01,-0.27,-1.0,-10.04,68.41,-3.05,8.34,37.74
1557,2026-07-07T23:46:30.388968+00:00,20260707_234630,0.08,100.0,1.21,12,27,4.62,2.57,3,39,16,19,21,8,31,20,1,20,0.83,32,16,4.72,4.79,True,False,False,True,False,False,False,16,2.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,2026-07-07T23:46:30.388976+00:00,20260707_234630,0.08,100.0,1.33,17,17,4.72,1.8,2,48,17,11,41,8,25,8,0,11,1.02,24,20,3.52,2.04,True,False,True,False,True,False,True,29,2.66,2879,1430,1449,49.67,0.02,1.55,-1.48,11.13,-12.94,-988.95,-0.34,-1.0,-9.98,84.09,-5.67,6.3,29.06
1559,2026-07-07T23:46:30.388986+00:00,20260707_234630,0.08,100.0,1.25,19,19,4.43,2.3,2,38,7,14,40,8,36,8,4,20,1.08,27,10,3.31,3.41,False,True,False,False,True,False,False,19,1.89,5119,2691,2428,52.57,0.08,1.31,-1.3,11.99,-11.21,-995.01,-0.19,-1.0,-10.04,74.98,-3.82,7.56,51.67
